n_threads;time(s);mPow_size
2;7.80001e-05;4
2;7.19998e-05;4
2;0.00012;4
2;0.000133;4
2;5.5e-05;4
2;3.80001e-05;4
2;3.1e-05;4
2;6.1e-05;4
2;3.5e-05;4
2;0.000106;4
2;2.8e-05;4
2;3.90001e-05;4
2;1.29999e-05;4
2;1.40001e-05;4
2;1.69999e-05;4
2;1.10001e-05;4
2;0.000123;4
2;0.000106;4
2;5.29999e-05;4
2;7.39999e-05;4
4;4.90001e-05;4
4;5.6e-05;4
2;4.80001e-05;4
4;5.09999e-05;4
4;5.6e-05;4
4;9.2e-05;4
2;8.70002e-05;4
4;8.10002e-05;4
4;5.50002e-05;4
4;7.30001e-05;4
4;0.000113;4
4;7.69999e-05;4
4;0.00012;4
4;8.8e-05;4
4;7.60001e-05;4
4;8.10002e-05;4
4;7.99999e-05;4
4;6.7e-05;4
4;6e-05;4
4;6.5e-05;4
4;7.50001e-05;4
4;8.8e-05;4
4;0.000127;4
4;0.00011;4
4;0.000101;4
4;0.000108;4
8;0.000124;4
4;0.000119;4
4;8.6e-05;4
8;0.000107;4
4;7.50001e-05;4
4;0.000117;4
8;0.000147;4
8;0.000128;4
4;0.000122;4
4;0.000128;4
8;0.000124;4
8;0.000178;4
8;0.000127;4
8;0.000161;4
8;0.000152;4
8;0.00013;4
8;9.00002e-05;4
8;0.000144;4
8;0.000156;4
8;0.000172;4
8;0.000152;4
8;0.00013;4
8;0.000136;4
8;9.6e-05;4
8;0.000119;4
8;0.000103;4
8;0.000134;4
8;0.000136;4
8;0.000175;4
8;0.000185;4
8;0.00019;4
8;0.000182;4
8;0.000203;4
16;0.00022;4
8;0.000199;4
16;0.000213;4
8;0.000319;4
8;0.000213;4
16;0.000189;4
16;0.000226;4
16;0.000205;4
16;0.000371;4
16;0.000304;4
16;0.000335;4
16;0.000329;4
16;0.000308;4
16;0.000336;4
16;0.000418;4
16;0.000305;4
16;0.000455;4
16;0.000452;4
16;0.000263;4
16;0.000338;4
16;0.000212;4
16;0.000259;4
16;0.000362;4
16;0.000339;4
16;0.000335;4
16;0.000371;4
16;0.000365;4
16;0.000336;4
16;0.000325;4
16;0.000439;4
16;0.000458;4
16;0.000397;4
32;0.000555;4
16;0.000469;4
32;0.000454;4
32;0.000735;4
32;0.000643;4
32;0.000747;4
32;0.000792;4
32;0.000481;4
32;0.000833;4
32;0.000848;4
32;0.00056;4
32;0.000716;4
32;0.000704;4
32;0.000615;4
32;0.00061;4
32;0.000568;4
32;0.000645;4
32;0.000741;4
32;0.000468;4
32;0.000907;4
32;0.000709;4
32;0.000606;4
32;0.000587;4
32;0.000913;4
32;0.000857;4
32;0.000883;4
32;0.001074;4
32;0.001168;4
32;0.000761;4
32;0.001014;4
32;0.001006;4
64;0.001316;4
64;0.001374;4
64;0.000962;4
64;0.001429;4
64;0.001235;4
64;0.001403;4
64;0.001284;4
64;0.001544;4
64;0.001203;4
64;0.001473;4
64;0.001305;4
64;0.00137;4
64;0.001165;4
64;0.00178;4
64;0.001207;4
64;0.001263;4
64;0.001436;4
64;0.001397;4
64;0.001268;4
64;0.000999;4
64;0.000846;4
64;0.001482;4
64;0.001485;4
64;0.001354;4
64;0.001171;4
64;0.001373;4
64;0.001886;4
64;0.001825;4
64;0.001666;4
64;0.001814;4
96;0.001361;4
96;0.002245;4
96;0.002258;4
96;0.001934;4
96;0.001613;4
96;0.001464;4
96;0.001829;4
96;0.002117;4
96;0.001634;4
96;0.002145;4
96;0.001444;4
96;0.001551;4
96;0.002357;4
96;0.002184;4
96;0.002049;4
96;0.002062;4
96;0.001942;4
96;0.002335;4
96;0.002134;4
96;0.002306;4
96;0.001778;4
96;0.002314;4
96;0.002237;4
96;0.002462;4
1;5.00004e-06;5
1;4.99981e-06;5
1;6.00005e-06;5
1;6.99982e-06;5
1;4.99981e-06;5
96;0.002318;4
96;0.001557;4
96;0.002426;4
96;0.001991;4
96;0.002432;4
2;0.000108;5
96;0.001301;4
2;7.40001e-05;5
1;5.00004e-06;5
2;5.8e-05;5
1;5.00004e-06;5
1;6.00005e-06;5
2;2.19999e-05;5
1;2.5e-05;5
1;5.99981e-06;5
1;5.00004e-06;5
1;3.2e-05;5
1;5.00004e-06;5
2;0.000342;5
1;1.39999e-05;5
1;1.30001e-05;5
1;5.00004e-06;5
1;6.99982e-06;5
1;5.00004e-06;5
1;4.99981e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;4.99981e-06;5
1;6.00005e-06;5
1;5.00004e-06;5
1;5.00004e-06;5
1;1.30001e-05;5
1;5.00004e-06;5
1;4.89999e-05;5
1;8.99984e-06;5
4;9.6e-05;5
2;5.40002e-05;5
2;6.1e-05;5
4;3.1e-05;5
2;2.10002e-05;5
2;1.89999e-05;5
2;5.5e-05;5
2;6.6e-05;5
2;0.000118;5
2;2.90002e-05;5
2;6.39998e-05;5
2;2.39999e-05;5
2;2.9e-05;5
2;1.19999e-05;5
2;1.59999e-05;5
2;3.4e-05;5
4;7.99999e-05;5
2;3.6e-05;5
2;2.00002e-05;5
2;5.29999e-05;5
2;5.00001e-05;5
2;3.90001e-05;5
2;4.99999e-05;5
4;1.70001e-05;5
4;6.80001e-05;5
2;2.6e-05;5
4;4.69999e-05;5
2;5.80002e-05;5
2;3.99998e-05;5
4;7.39999e-05;5
4;9.2e-05;5
2;8.8e-05;5
4;0.000104;5
4;0.000136;5
2;8.7e-05;5
8;7.00001e-05;5
4;6e-05;5
4;9.3e-05;5
4;9.7e-05;5
4;1.69999e-05;5
4;0.000115;5
8;5.7e-05;5
4;9.2e-05;5
4;6.6e-05;5
4;0.000126;5
4;0.000107;5
8;0.000105;5
4;6.1e-05;5
4;0.000107;5
4;7.89999e-05;5
4;7.30001e-05;5
4;0.00011;5
8;0.000123;5
4;7.79999e-05;5
4;8.7e-05;5
8;0.000113;5
4;3.2e-05;5
4;0.000105;5
4;0.000101;5
8;0.000157;5
8;0.000135;5
4;0.000114;5
8;0.000138;5
8;0.000194;5
8;0.000185;5
8;0.000207;5
8;0.000251;5
8;0.000117;5
8;0.000199;5
16;0.000228;5
8;0.000206;5
8;0.000148;5
8;0.000217;5
8;0.00014;5
8;0.000156;5
8;0.000139;5
8;0.000165;5
8;0.000132;5
16;0.000229;5
8;0.000116;5
8;8.8e-05;5
8;0.000181;5
8;0.000248;5
8;0.000243;5
16;0.000231;5
8;0.000229;5
8;0.000254;5
16;0.000292;5
16;0.000306;5
16;0.000277;5
16;0.00027;5
8;0.000236;5
16;0.000247;5
16;0.000323;5
16;0.000302;5
16;0.000378;5
16;0.000428;5
16;0.000357;5
16;0.000379;5
16;0.000413;5
16;0.00047;5
16;0.000359;5
16;0.0004;5
16;0.00044;5
16;0.000464;5
16;0.000455;5
16;0.000408;5
32;0.000581;5
16;0.00041;5
16;0.000462;5
16;0.000387;5
16;0.000378;5
32;0.000645;5
16;0.000496;5
16;0.000462;5
32;0.000539;5
16;0.000541;5
32;0.00059;5
32;0.000462;5
32;0.000485;5
16;0.00053;5
32;0.000492;5
32;0.00059;5
32;0.000735;5
32;0.000757;5
32;0.000798;5
32;0.000775;5
32;0.000884;5
32;0.000862;5
32;0.000702;5
32;0.000799;5
32;0.00072;5
32;0.000486;5
32;0.000718;5
32;0.00075;5
32;0.00066;5
32;0.000813;5
32;0.000776;5
32;0.000598;5
32;0.000836;5
32;0.001017;5
32;0.000759;5
64;0.001461;5
32;0.000728;5
32;0.000938;5
32;0.000849;5
64;0.001181;5
64;0.001357;5
64;0.001495;5
64;0.001463;5
64;0.001245;5
64;0.001019;5
64;0.001594;5
64;0.001512;5
64;0.00113;5
64;0.001373;5
64;0.00142;5
64;0.001534;5
64;0.00215;5
64;0.001748;5
64;0.001762;5
64;0.00179;5
64;0.001477;5
64;0.001607;5
64;0.001627;5
64;0.001446;5
64;0.001197;5
64;0.001733;5
64;0.001769;5
64;0.001824;5
64;0.001719;5
64;0.001688;5
64;0.001911;5
96;0.002053;5
96;0.002296;5
64;0.002321;5
64;0.002007;5
96;0.001826;5
96;0.002469;5
96;0.002727;5
96;0.002635;5
96;0.002419;5
96;0.002072;5
96;0.002277;5
96;0.002244;5
96;0.001738;5
96;0.001805;5
96;0.00265;5
96;0.001705;5
96;0.001861;5
96;0.002213;5
96;0.002314;5
96;0.001995;5
96;0.002378;5
96;0.00201;5
96;0.001641;5
96;0.002003;5
96;0.002138;5
96;0.002497;5
1;4.20001e-05;6
1;4.59999e-05;6
1;3.59998e-05;6
1;2.9e-05;6
96;0.001936;5
1;1.89999e-05;6
96;0.001954;5
1;4.69999e-05;6
96;0.002228;5
1;7.89999e-05;6
1;2.70002e-05;6
1;2.19999e-05;6
1;8.20002e-05;6
1;1.99999e-05;6
1;1.89999e-05;6
1;2.00002e-05;6
1;1.79999e-05;6
1;1.89999e-05;6
96;0.002527;5
2;7.10001e-05;6
1;2.10002e-05;6
1;1.89999e-05;6
1;1.90001e-05;6
1;3e-05;6
1;2.09999e-05;6
96;0.002777;5
2;0.001458;6
2;0.000202;6
2;0.000199;6
2;0.000194;6
96;0.001892;5
2;0.000208;6
2;0.000141;6
2;0.000172;6
2;9.2e-05;6
2;3.6e-05;6
2;0.000137;6
2;6.69998e-05;6
2;3.80001e-05;6
2;0.000154;6
2;6.49998e-05;6
2;6e-05;6
2;0.000135;6
2;3.39998e-05;6
4;5.39999e-05;6
2;4.89999e-05;6
4;5.00001e-05;6
4;0.000107;6
4;5.9e-05;6
2;0.000101;6
4;0.000107;6
4;0.000122;6
4;0.000208;6
1;1.89999e-05;6
4;0.000212;6
1;2.29999e-05;6
4;0.000102;6
1;1.99999e-05;6
4;0.000125;6
4;0.000159;6
4;0.000133;6
1;3.1e-05;6
1;1.89999e-05;6
4;9.3e-05;6
4;7.20001e-05;6
4;7.90001e-05;6
4;0.000635;6
4;0.00059;6
2;4.70001e-05;6
4;0.000524;6
8;6.1e-05;6
1;1.90001e-05;6
1;2.6e-05;6
8;0.000173;6
2;0.000159;6
1;2.70002e-05;6
4;0.000177;6
1;2.00002e-05;6
8;0.00015;6
8;7.60001e-05;6
8;0.000117;6
2;8.49999e-05;6
1;1.99999e-05;6
8;0.000229;6
8;0.000419;6
8;0.00041;6
4;0.000496;6
2;0.000484;6
8;0.000155;6
8;0.000178;6
2;0.000104;6
2;9.39998e-05;6
8;0.000164;6
8;0.000128;6
2;0.000109;6
8;0.000124;6
4;0.000125;6
2;0.000101;6
8;0.000131;6
8;0.000155;6
16;0.000173;6
4;0.000132;6
2;0.000103;6
8;0.000139;6
8;0.000111;6
8;9.3e-05;6
4;5.7e-05;6
16;6.1e-05;6
2;4.29999e-05;6
8;0.000101;6
16;0.000155;6
4;8.60002e-05;6
8;0.000185;6
16;0.000226;6
4;0.000137;6
16;0.000216;6
4;0.000127;6
16;0.000208;6
16;0.000243;6
16;0.000253;6
4;0.000201;6
8;0.000154;6
16;0.00023;6
16;0.000168;6
16;0.00026;6
4;0.000194;6
8;0.00033;6
16;0.000313;6
4;0.000212;6
16;0.000405;6
16;0.000392;6
8;0.000307;6
4;0.00028;6
16;0.000334;6
16;0.000363;6
32;0.000334;6
16;0.000315;6
8;0.000288;6
16;0.000375;6
8;0.000355;6
8;0.000218;6
16;0.000493;6
32;0.000528;6
16;0.000384;6
8;0.000355;6
32;0.00064;6
32;0.000649;6
16;0.000571;6
8;0.000445;6
32;0.000631;6
8;0.000331;6
16;0.000413;6
32;0.000455;6
32;0.000701;6
32;0.000584;6
8;0.000415;6
16;0.000438;6
32;0.00062;6
32;0.000723;6
32;0.000778;6
32;0.000764;6
16;0.00047;6
32;0.000654;6
16;0.000547;6
32;0.000687;6
32;0.000777;6
16;0.00061;6
16;0.000452;6
32;0.000676;6
32;0.000768;6
32;0.000771;6
16;0.000477;6
64;0.001067;6
16;0.000673;6
32;0.00098;6
32;0.001047;6
32;0.001084;6
64;0.000997;6
16;0.000651;6
64;0.001217;6
32;0.000888;6
64;0.001435;6
32;0.001028;6
64;0.001524;6
32;0.000813;6
64;0.001261;6
32;0.000844;6
64;0.001249;6
64;0.001386;6
64;0.001534;6
32;0.001337;6
64;0.001276;6
32;0.001211;6
64;0.001322;6
64;0.001345;6
32;0.001241;6
64;0.001265;6
64;0.001534;6
64;0.001619;6
64;0.001602;6
64;0.001175;6
32;0.001598;6
64;0.001389;6
64;0.001419;6
64;0.001276;6
32;0.001562;6
96;0.002162;6
64;0.001629;6
64;0.001254;6
64;0.001477;6
96;0.001693;6
96;0.001857;6
64;0.001462;6
64;0.00169;6
96;0.002108;6
96;0.002199;6
96;0.00252;6
96;0.001645;6
64;0.001394;6
64;0.00232;6
96;0.002082;6
96;0.002155;6
96;0.001921;6
64;0.001736;6
96;0.002523;6
96;0.002363;6
96;0.002303;6
96;0.002431;6
96;0.002269;6
64;0.002646;6
96;0.002038;6
96;0.001981;6
96;0.002144;6
1;0.000373;7
96;0.002;6
1;8.8e-05;7
1;7.20001e-05;7
64;0.001867;6
1;7.60001e-05;7
1;0.000139;7
96;0.002247;6
96;0.002192;6
96;0.002165;6
1;7.39999e-05;7
1;7.50001e-05;7
1;7.99999e-05;7
96;0.001295;6
1;7.89999e-05;7
2;0.000427;7
1;9.90001e-05;7
1;7.50001e-05;7
96;0.001481;6
1;7.29999e-05;7
2;0.00102;7
96;0.001193;6
1;7.80001e-05;7
2;0.000477;7
1;0.000304;7
2;0.000383;7
1;7.60001e-05;7
2;0.000223;7
96;0.001148;6
2;0.000611;7
1;7.39999e-05;7
1;7.60001e-05;7
96;0.001514;6
1;7.70001e-05;7
2;0.000708;7
1;7.40001e-05;7
96;0.000832;6
2;0.000529;7
1;7.19998e-05;7
2;0.000143;7
2;0.00068;7
2;0.000659;7
2;0.000227;7
2;0.000225;7
4;0.000304;7
96;0.001308;6
2;0.000137;7
4;0.000101;7
2;0.000315;7
4;0.000102;7
4;0.000197;7
2;0.000257;7
4;0.00024;7
2;0.000288;7
4;0.000161;7
96;0.00072;6
2;0.000364;7
2;0.000234;7
4;0.000253;7
1;0.000182;7
2;0.000124;7
4;0.000372;7
4;0.000213;7
1;0.000148;7
4;0.000167;7
1;7.49999e-05;7
8;0.000198;7
4;0.000121;7
4;0.000168;7
4;0.000121;7
8;0.000171;7
1;0.000299;7
4;0.000236;7
8;0.000153;7
1;7.59999e-05;7
4;0.000252;7
8;0.000135;7
4;0.000504;7
4;0.000628;7
8;0.000592;7
2;7.59999e-05;7
8;0.000376;7
4;0.00022;7
8;0.000154;7
1;7.69999e-05;7
2;0.000226;7
4;0.000185;7
8;0.000244;7
1;7.49999e-05;7
4;0.000116;7
2;0.000174;7
8;0.000213;7
1;7.39999e-05;7
8;0.000206;7
1;0.000144;7
8;0.000169;7
2;0.000272;7
8;0.000196;7
1;8.09999e-05;7
8;0.000263;7
16;0.000244;7
2;0.000465;7
8;0.000523;7
8;0.000538;7
16;0.000621;7
8;0.000205;7
8;0.000217;7
16;0.000208;7
2;0.000248;7
4;0.000246;7
16;0.000205;7
8;0.000268;7
16;0.000174;7
8;0.000198;7
2;0.000177;7
4;0.000295;7
8;0.000164;7
16;0.000279;7
16;0.000253;7
2;0.000189;7
4;0.000303;7
16;0.000278;7
2;0.000294;7
16;0.000303;7
4;0.00015;7
16;0.000231;7
16;0.000287;7
2;0.000139;7
16;0.000379;7
4;0.000314;7
16;0.000358;7
16;0.000394;7
16;0.000463;7
4;0.000318;7
32;0.000407;7
16;0.000478;7
8;0.000388;7
16;0.000395;7
4;0.000395;7
32;0.000376;7
16;0.000185;7
16;0.000286;7
32;0.000385;7
8;0.000239;7
4;0.000418;7
32;0.000469;7
32;0.000501;7
8;0.000483;7
16;0.000503;7
4;0.000158;7
32;0.000531;7
8;0.000422;7
4;0.000352;7
32;0.000495;7
32;0.000499;7
32;0.000455;7
8;0.000442;7
32;0.000514;7
32;0.000737;7
32;0.000746;7
32;0.000654;7
8;0.000592;7
32;0.000516;7
32;0.000548;7
16;0.000448;7
32;0.000551;7
8;0.000482;7
16;0.000515;7
32;0.000757;7
8;0.000639;7
32;0.000763;7
16;0.000465;7
64;0.001025;7
32;0.000842;7
8;0.000548;7
16;0.000645;7
32;0.000808;7
64;0.001001;7
8;0.000615;7
64;0.001178;7
16;0.00072;7
64;0.001261;7
16;0.000895;7
64;0.001583;7
64;0.001546;7
32;0.000692;7
64;0.001482;7
64;0.001369;7
16;0.000724;7
64;0.001138;7
64;0.001255;7
32;0.000976;7
16;0.000592;7
64;0.001376;7
64;0.001334;7
64;0.001367;7
64;0.001352;7
32;0.001197;7
16;0.000806;7
64;0.001143;7
64;0.001102;7
64;0.001023;7
16;0.000692;7
32;0.000804;7
64;0.001476;7
64;0.001327;7
32;0.001323;7
96;0.001099;7
64;0.001224;7
32;0.001514;7
96;0.001438;7
32;0.001126;7
64;0.001616;7
96;0.002166;7
96;0.002935;7
96;0.001894;7
32;0.00146;7
64;0.00174;7
96;0.002456;7
32;0.001494;7
96;0.002062;7
96;0.002252;7
96;0.002473;7
96;0.001674;7
32;0.001741;7
64;0.001932;7
96;0.001608;7
96;0.002537;7
96;0.002323;7
96;0.001478;7
64;0.002119;7
64;0.001117;7
96;0.002561;7
96;0.002303;7
64;0.001307;7
96;0.001921;7
64;0.001845;7
96;0.002704;7
96;0.001443;7
64;0.000799;7
96;0.001565;7
64;0.000857;7
64;0.000931;7
96;0.001046;7
96;0.001382;7
1;0.000304;8
96;0.000941;7
1;0.000304;8
1;0.00031;8
1;0.00031;8
96;0.001066;7
1;0.000324;8
96;0.001314;7
1;0.000298;8
1;0.000314;8
1;0.000306;8
1;0.00034;8
96;0.00152;7
1;0.000304;8
2;0.000693;8
96;0.002454;7
2;0.000248;8
2;0.000286;8
96;0.001745;7
2;0.000382;8
2;0.000285;8
2;0.000245;8
96;0.001014;7
2;0.000435;8
96;0.00147;7
2;0.000362;8
2;0.000227;8
2;0.00024;8
4;0.000216;8
4;0.000167;8
4;0.000284;8
4;0.000235;8
4;0.000432;8
4;0.000334;8
4;0.000377;8
4;0.000331;8
4;0.000453;8
4;0.000301;8
8;0.000324;8
8;0.000264;8
8;0.000212;8
8;0.000269;8
8;0.000289;8
1;0.000287;8
8;0.000246;8
8;0.000224;8
1;0.000289;8
8;0.000224;8
1;0.00029;8
8;0.000369;8
1;0.000287;8
16;0.000366;8
8;0.000305;8
1;0.000289;8
1;0.000714;8
16;0.000243;8
16;0.000295;8
2;0.000456;8
16;0.000355;8
1;0.000627;8
16;0.000414;8
2;0.000451;8
16;0.000251;8
16;0.00022;8
2;0.00051;8
16;0.000448;8
1;0.000948;8
2;0.000248;8
1;0.000904;8
32;0.000457;8
16;0.000244;8
1;0.000424;8
1;0.000293;8
32;0.000277;8
2;0.000604;8
1;0.000294;8
32;0.000298;8
16;0.000311;8
1;0.000295;8
1;0.000531;8
1;0.000881;8
1;0.000298;8
32;0.000586;8
4;0.000881;8
32;0.000711;8
1;0.001151;8
4;0.000433;8
2;0.000251;8
32;0.000475;8
4;0.000166;8
2;0.000239;8
1;0.001452;8
32;0.000498;8
2;0.00023;8
4;0.000374;8
2;0.00039;8
4;0.000387;8
2;0.000387;8
8;0.000156;8
1;0.001668;8
8;0.000269;8
32;0.001406;8
8;0.000217;8
4;0.000331;8
32;0.000453;8
64;0.000591;8
8;0.000266;8
1;0.001036;8
4;0.000228;8
2;0.00101;8
4;0.000219;8
8;0.000348;8
4;0.000355;8
4;0.000434;8
16;0.000407;8
64;0.001573;8
2;0.0014;8
32;0.001209;8
8;0.000348;8
16;0.000304;8
8;0.000234;8
8;0.000359;8
16;0.000483;8
64;0.0012;8
2;0.001463;8
8;0.000193;8
2;0.000288;8
2;0.001342;8
8;0.000358;8
16;0.000248;8
2;0.000295;8
16;0.000219;8
64;0.000723;8
64;0.001312;8
2;0.000659;8
16;0.000169;8
2;0.000419;8
16;0.000497;8
16;0.00032;8
2;0.000673;8
16;0.000366;8
2;0.00071;8
16;0.000303;8
64;0.000899;8
4;0.000557;8
4;0.000606;8
64;0.001565;8
32;0.00058;8
4;0.000573;8
4;0.000387;8
32;0.001078;8
32;0.000313;8
4;0.000458;8
4;0.00068;8
32;0.000596;8
4;0.000346;8
64;0.001114;8
4;0.000421;8
32;0.000537;8
32;0.000321;8
4;0.00039;8
4;0.000543;8
32;0.000392;8
32;0.000589;8
8;0.000685;8
64;0.000578;8
8;0.000496;8
8;0.000712;8
8;0.000505;8
64;0.000588;8
8;0.000398;8
32;0.001231;8
8;0.000312;8
8;0.000506;8
8;0.000501;8
64;0.003164;8
32;0.000699;8
64;0.000802;8
8;0.000288;8
8;0.000247;8
16;0.000646;8
64;0.00123;8
16;0.000604;8
96;0.001775;8
16;0.000463;8
16;0.000397;8
64;0.00117;8
16;0.000269;8
16;0.000282;8
16;0.000331;8
16;0.000329;8
64;0.000925;8
16;0.000668;8
16;0.000465;8
64;0.004337;8
64;0.001048;8
96;0.002248;8
64;0.000687;8
32;0.000955;8
32;0.000871;8
32;0.001194;8
64;0.001673;8
96;0.001407;8
32;0.001148;8
32;0.001491;8
96;0.003057;8
64;0.001017;8
32;0.00079;8
96;0.002508;8
96;0.001444;8
32;0.000814;8
32;0.001548;8
96;0.001565;8
96;0.001398;8
96;0.003292;8
96;0.001244;8
96;0.000629;8
32;0.000867;8
96;0.002383;8
96;0.001806;8
96;0.000971;8
96;0.003595;8
96;0.000589;8
64;0.001929;8
96;0.003032;8
96;0.000652;8
32;0.00323;8
96;0.001609;8
64;0.001059;8
96;0.001774;8
64;0.001465;8
64;0.000921;8
64;0.000739;8
64;0.000991;8
64;0.000799;8
64;0.000545;8
64;0.000822;8
64;0.000817;8
96;0.001181;8
96;0.001103;8
96;0.001364;8
96;0.000586;8
96;0.000496;8
96;0.001522;8
96;0.000341;8
96;0.000559;8
96;0.001341;8
96;0.000922;8
1;0.001274;9
1;0.001203;9
1;0.001154;9
1;0.001154;9
1;0.001938;9
1;0.001746;9
1;0.001225;9
1;0.004097;9
1;0.001732;9
2;0.001361;9
1;0.001409;9
1;0.001154;9
1;0.001317;9
1;0.00117;9
1;0.001145;9
1;0.001153;9
2;0.001552;9
1;0.001993;9
1;0.003728;9
1;0.001145;9
1;0.001146;9
1;0.001146;9
1;0.001227;9
2;0.00142;9
1;0.001163;9
1;0.002767;9
1;0.001898;9
1;0.003092;9
1;0.001588;9
2;0.001648;9
2;0.001914;9
1;0.001375;9
1;0.00171;9
1;0.001151;9
1;0.001439;9
2;0.002606;9
2;0.003111;9
2;0.002053;9
2;0.001564;9
2;0.001753;9
2;0.005049;9
2;0.001157;9
4;0.00108;9
2;0.00158;9
2;0.001692;9
2;0.000976;9
2;0.000952;9
4;0.00156;9
2;0.001515;9
2;0.000909;9
2;0.001187;9
2;0.001357;9
2;0.001453;9
4;0.000982;9
2;0.001029;9
2;0.001502;9
2;0.001057;9
2;0.002192;9
4;0.001372;9
2;0.001538;9
2;0.001099;9
2;0.0016;9
4;0.001565;9
4;0.001647;9
4;0.001362;9
4;0.001004;9
4;0.001825;9
4;0.001154;9
8;0.001228;9
4;0.001295;9
4;0.001034;9
4;0.000856;9
4;0.001007;9
2;0.007964;9
4;0.00128;9
8;0.001101;9
4;0.001306;9
4;0.000807;9
4;0.001546;9
4;0.001564;9
4;0.000647;9
8;0.000769;9
4;0.00134;9
4;0.00154;9
8;0.001156;9
4;0.001301;9
8;0.001471;9
2;0.005266;9
4;0.001296;9
8;0.002061;9
4;0.002204;9
8;0.001407;9
8;0.001375;9
8;0.001696;9
16;0.000842;9
8;0.001476;9
8;0.001949;9
8;0.000684;9
16;0.001073;9
8;0.00089;9
8;0.001409;9
8;0.00153;9
8;0.001283;9
16;0.001289;9
8;0.001121;9
8;0.001512;9
8;0.001109;9
8;0.00191;9
16;0.000864;9
8;0.001096;9
8;0.00185;9
16;0.001473;9
16;0.001826;9
8;0.001983;9
4;0.002592;9
8;0.001785;9
16;0.001566;9
16;0.001228;9
32;0.001406;9
16;0.000958;9
8;0.002135;9
16;0.001348;9
16;0.001214;9
16;0.001424;9
32;0.001543;9
16;0.001394;9
16;0.001726;9
16;0.00135;9
32;0.001006;9
16;0.001146;9
16;0.000949;9
16;0.001825;9
32;0.001385;9
16;0.001286;9
16;0.001623;9
16;0.001167;9
32;0.001899;9
16;0.001417;9
32;0.00126;9
32;0.001915;9
32;0.001503;9
16;0.001522;9
16;0.001452;9
32;0.001522;9
64;0.001784;9
32;0.001618;9
16;0.00117;9
4;0.011034;9
32;0.00214;9
32;0.001541;9
64;0.001631;9
32;0.001662;9
32;0.001701;9
64;0.001471;9
32;0.001444;9
32;0.001352;9
32;0.001668;9
32;0.00193;9
32;0.001918;9
64;0.001953;9
32;0.001774;9
32;0.001738;9
32;0.001835;9
64;0.002413;9
64;0.001976;9
64;0.002582;9
32;0.002413;9
64;0.002121;9
32;0.001965;9
96;0.002308;9
32;0.001653;9
64;0.001886;9
64;0.002201;9
64;0.002083;9
64;0.002038;9
64;0.002891;9
96;0.002837;9
64;0.002264;9
64;0.002099;9
64;0.002285;9
96;0.001768;9
64;0.001827;9
64;0.001089;9
64;0.002249;9
64;0.002299;9
64;0.001673;9
96;0.002536;9
96;0.002002;9
64;0.002234;9
64;0.002045;9
96;0.002273;9
96;0.001668;9
64;0.002046;9
96;0.002375;9
96;0.001246;9
64;0.002174;9
96;0.002864;9
96;0.002716;9
96;0.001596;9
96;0.002331;9
96;0.001936;9
96;0.002665;9
4;0.028879;9
96;0.001867;9
96;0.00248;9
96;0.001502;9
96;0.00241;9
96;0.002136;9
96;0.002359;9
96;0.00147;9
96;0.001784;9
4;0.008648;9
96;0.002592;9
96;0.002849;9
4;0.002089;9
8;0.005268;9
8;0.001591;9
8;0.001448;9
8;0.00203;9
8;0.002065;9
16;0.001789;9
16;0.001332;9
16;0.001439;9
16;0.001296;9
16;0.00294;9
32;0.001631;9
32;0.001328;9
32;0.001447;9
32;0.001474;9
32;0.001342;9
64;0.001428;9
64;0.002071;9
64;0.001734;9
64;0.00169;9
64;0.001549;9
96;0.00196;9
96;0.002512;9
96;0.001654;9
1;0.004731;10
96;0.002694;9
1;0.005716;10
1;0.005297;10
96;0.001999;9
1;0.004754;10
1;0.004865;10
1;0.008503;10
1;0.005972;10
1;0.005918;10
1;0.005176;10
1;0.009995;10
1;0.004634;10
1;0.004984;10
1;0.013706;10
1;0.009751;10
1;0.004785;10
1;0.004729;10
1;0.004835;10
1;0.006742;10
1;0.00668;10
1;0.010754;10
1;0.004773;10
1;0.004905;10
2;0.006377;10
1;0.011829;10
1;0.004919;10
2;0.008105;10
2;0.008731;10
2;0.007261;10
1;0.00675;10
2;0.006864;10
2;0.004354;10
2;0.005754;10
2;0.004968;10
2;0.004851;10
2;0.008796;10
2;0.00847;10
2;0.01098;10
2;0.005258;10
2;0.010906;10
2;0.006501;10
2;0.007304;10
2;0.0107;10
1;0.006117;10
2;0.00943;10
2;0.010834;10
2;0.009307;10
1;0.007665;10
2;0.005184;10
2;0.007804;10
2;0.007506;10
4;0.006682;10
4;0.006415;10
1;0.007253;10
2;0.007967;10
2;0.010477;10
4;0.004735;10
4;0.008132;10
1;0.005011;10
4;0.009304;10
4;0.004401;10
4;0.003929;10
1;0.004806;10
4;0.006179;10
4;0.006229;10
4;0.008086;10
4;0.006294;10
4;0.004092;10
4;0.005868;10
4;0.004907;10
4;0.004072;10
2;0.005753;10
4;0.005013;10
4;0.011424;10
4;0.005722;10
4;0.008287;10
4;0.004935;10
4;0.009845;10
4;0.005355;10
2;0.014401;10
4;0.006292;10
8;0.008116;10
4;0.007308;10
8;0.00621;10
8;0.002552;10
8;0.005338;10
4;0.002522;10
8;0.004934;10
8;0.003814;10
8;0.003759;10
8;0.007292;10
2;0.023504;10
8;0.006538;10
